Tension,Alpha,Beta,Wv,Cv,Ytp1,V,Initial_heel_angle
160,35,-75,-10.288,-2.058,0.6,0.514,12.767
160,35,-65,-18.004,0.514,1.75,-1.029,15.284
160,35,-65,-10.288,-1.543,1.75,1.029,12.257
160,35,-65,5.144,-1.029,-0.65,0.514,15.868
160,35,-55,-18.004,0.514,-0.65,-0.514,10.379
160,35,-55,-10.288,-1.029,1.75,1.543,11.147
160,35,-55,5.144,-0.514,0.6,1.029,14.61
160,35,-45,-20.576,-1.543,1.75,-2.058,10.719
160,35,-45,-18.004,1.029,0.6,0,9.321
160,35,-45,-10.288,-1.029,0.6,2.058,5.619
160,35,-45,5.144,0,1.75,1.543,13.59
160,35,-45,15.432,-2.058,0.6,-1.029,15.44
160,35,-45,18.004,0.514,0.6,1.029,16.294
160,35,-35,-20.576,-1.029,1.75,-1.543,7.646
160,35,-35,-18.004,1.543,1.75,0.514,8.328
160,35,-35,-10.288,-0.514,0.6,-2.058,10.409
160,35,-35,-5.144,2.058,0.6,0,11.924
160,35,-35,5.144,0,-0.65,2.058,5.566
160,35,-35,15.432,-1.543,1.75,-0.514,14.459
160,35,-35,18.004,1.029,1.75,1.543,15.127
160,35,-25,-20.576,-1.029,0.6,-1.029,2.736
160,35,-25,-18.004,1.543,-0.65,1.029,1.139
160,35,-25,-10.288,0,1.75,-1.543,9.628
160,35,-25,0,-2.058,1.75,0.514,5.598
160,35,-25,5.144,0.514,0.6,-2.058,11.531
160,35,-25,15.432,-1.543,-0.65,0,6.7
160,35,-25,18.004,1.543,1.75,2.058,12.219
160,35,-15,-20.576,-0.514,1.75,-0.514,1.839
160,35,-15,-18.004,2.058,0.6,1.543,0.416
160,35,-15,-10.288,0,-0.65,-1.029,2.224
160,35,-15,0,-1.543,1.75,1.029,3.028
160,35,-15,5.144,1.029,1.75,-1.543,10.756
160,35,-15,15.432,-1.029,0.6,0.514,6.017
160,35,-15,18.004,1.543,-0.65,-2.058,14.514
160,35,-5,-20.576,0,1.75,0,-0.848
160,35,-5,-15.432,-2.058,1.75,2.058,-8.49
160,35,-5,-10.288,0.514,0.6,-0.514,1.606
160,35,-5,0,-1.543,0.6,1.543,-2.72
160,35,-5,5.144,1.543,1.75,-1.029,7.971
160,35,-5,15.432,-0.514,1.75,1.029,5.131
160,35,-5,18.004,2.058,0.6,-1.543,13.742
160,38,-85,-18.004,-1.543,-0.65,0.514,11.845
160,38,-85,18.004,-1.543,1.75,1.543,18.945
160,38,-75,-18.004,-1.029,0.6,1.029,11.584
160,38,-75,18.004,-1.543,0.6,2.058,14.248
160,38,-65,-18.004,-0.514,1.75,1.543,10.909
160,38,-65,-5.144,0,0.6,1.029,17.09
160,38,-55,-18.004,-0.514,-0.65,2.058,5.536
160,38,-55,-10.288,-2.058,1.75,-0.514,14.383
160,38,-55,-5.144,0.514,1.75,1.543,15.92
160,38,-55,5.144,-1.543,0.6,-1.029,16.915
160,38,-55,10.288,1.029,-0.65,1.029,14.875
160,38,-45,-18.004,0,0.6,-2.058,12.269
160,38,-45,-10.288,-2.058,-0.65,0,7.295
160,38,-45,-5.144,1.029,1.75,2.058,13.838
160,38,-45,5.144,-1.029,1.75,-0.514,15.378
160,38,-45,10.288,1.543,0.6,1.543,13.943
160,38,-45,18.004,-0.514,-0.65,-1.029,15.421
160,38,-35,-20.576,-2.058,1.75,1.029,1.395
160,38,-35,-18.004,0.514,1.75,-1.543,11.23
160,38,-35,-10.288,-1.543,0.6,0.514,6.471
160,38,-35,-5.144,1.029,-0.65,-2.058,13.173
160,38,-35,5.144,-0.514,1.75,0,12.392
160,38,-35,10.288,2.058,1.75,2.058,13.039
160,38,-35,18.004,0,0.6,-0.514,14.532
160,38,-25,-20.576,-2.058,0.6,1.543,-4.978
160,38,-25,-18.004,1.029,1.75,-1.029,8.203
160,38,-25,-10.288,-1.029,1.75,1.029,5.5
160,38,-25,-5.144,1.543,0.6,-1.543,12.565
160,38,-25,5.144,-0.514,0.6,0.514,7.15
160,38,-25,15.432,-2.058,1.75,-2.058,13.158
160,38,-25,18.004,0.514,1.75,0,13.519
160,38,-15,-20.576,-1.543,1.75,2.058,-6.163
160,38,-15,-18.004,1.029,0.6,-0.514,2.47
160,38,-15,-10.288,-1.029,-0.65,1.543,-2.085
160,38,-15,-5.144,2.058,1.75,-1.029,11.671
160,38,-15,5.144,0,1.75,1.029,6.238
160,38,-15,15.432,-2.058,0.6,-1.543,8.108
160,38,-15,18.004,0.514,-0.65,0.514,6.424
160,38,-5,-20.576,-1.029,1.75,-2.058,0.54
160,38,-5,-18.004,1.543,1.75,0,1.425
160,38,-5,-10.288,-0.514,0.6,2.058,-2.928
160,38,-5,-5.144,2.058,-0.65,-0.514,3.44
160,38,-5,5.144,0.514,1.75,1.543,3.509
160,38,-5,15.432,-1.543,1.75,-1.029,6.986
160,38,-5,18.004,1.029,0.6,1.029,5.511
160,40,-85,-18.004,-2.058,1.75,-1.543,16.108
160,40,-85,-15.432,0.514,1.75,0.514,16.659
160,40,-85,10.288,-1.029,-0.65,2.058,14.127
160,40,-75,-18.004,-2.058,0.6,-1.029,14.462
160,40,-75,-15.432,0.514,-0.65,1.029,14.704
160,40,-65,-18.004,-1.543,1.75,-0.514,13.861
160,40,-65,-15.432,1.029,0.6,1.543,14.18
160,40,-65,-5.144,-1.029,-0.65,-1.029,18.954
160,40,-55,-18.004,-1.029,1.75,0,12.567
160,40,-55,-15.432,1.543,1.75,2.058,13.222
160,40,-55,-5.144,-0.514,0.6,-0.514,16.398
160,40,-55,0,2.058,0.6,1.543,16.973
160,40,-55,18.004,-1.543,1.75,1.029,18.577
160,40,-45,-18.004,-1.029,0.6,0.514,7.774
160,40,-45,-5.144,0,1.75,0,14.926
160,40,-45,5.144,-2.058,1.75,2.058,5.987
160,40,-45,10.288,0.514,0.6,-0.514,15.301
160,40,-45,18.004,-1.543,-0.65,1.543,9.242
160,40,-35,-18.004,-0.514,1.75,1.029,6.56
160,40,-35,-15.432,2.058,0.6,-1.543,15.207
160,40,-35,-5.144,0,-0.65,0.514,7.808
160,40,-35,5.144,-1.543,1.75,-2.058,13.142
160,40,-35,10.288,1.029,1.75,0,14.225
160,40,-35,18.004,-1.029,0.6,2.058,8.285
160,40,-35,20.576,1.543,-0.65,-0.514,16.332
160,40,-25,-18.004,0,1.75,1.543,3.564
160,40,-25,-10.288,-2.058,1.75,-1.029,7.853
160,40,-25,-5.144,0.514,0.6,1.029,6.996
160,40,-25,5.144,-1.543,-0.65,-1.543,6.142
160,40,-25,10.288,1.543,1.75,0.514,11.275
160,40,-25,18.004,-0.514,1.75,-2.058,15.933
160,40,-25,20.576,2.058,0.6,0,15.143
160,40,-15,-18.004,0,0.6,2.058,-1.929
160,40,-15,-10.288,-1.543,1.75,-0.514,4.918
160,40,-15,-5.144,1.029,1.75,1.543,5.952
160,40,-15,5.144,-1.029,0.6,-1.029,5.296
160,40,-15,10.288,1.543,0.6,1.029,6.005
160,40,-15,18.004,0,1.75,-1.543,12.652
160,40,-5,-20.576,-2.058,1.75,0.514,-4.629
160,40,-5,-18.004,0.514,0.6,-2.058,2.669
160,40,-5,-10.288,-1.543,0.6,0,-0.233
160,40,-5,-5.144,1.029,-0.65,2.058,-0.755
160,40,-5,5.144,-0.514,1.75,-0.514,4.243
160,40,-5,10.288,2.058,1.75,1.543,4.903
160,40,-5,18.004,0,0.6,-1.029,6.989
160,45,-85,-20.576,1.543,1.75,1.029,14.473
160,45,-75,-20.576,1.543,0.6,1.543,13.261
160,45,-75,-5.144,-2.058,1.75,1.029,13.902
160,45,-65,-20.576,2.058,1.75,2.058,12.529
160,45,-65,-15.432,0,0.6,-0.514,16.051
160,45,-65,-5.144,-2.058,-0.65,1.543,10.506
160,45,-55,-18.004,-2.058,1.75,-2.058,14.493
160,45,-55,-15.432,0.514,1.75,0,14.843
160,45,-55,-5.144,-1.543,0.6,2.058,9.139
160,45,-55,0,1.029,-0.65,-0.514,16.31
160,45,-55,10.288,-0.514,1.75,1.543,16.677
160,45,-45,-18.004,-2.058,-0.65,-1.543,8.329
160,45,-45,-15.432,1.029,1.75,0.514,12.684
160,45,-45,-5.144,-1.029,1.75,-2.058,16.513
160,45,-45,0,1.543,0.6,0,15.065
160,45,-45,10.288,-0.514,0.6,2.058,10.966
160,45,-35,-18.004,-1.543,0.6,-1.029,7.15
160,45,-35,-15.432,1.029,0.6,1.029,7.509
160,45,-35,-5.144,-0.514,1.75,-1.543,13.103
160,45,-35,0,2.058,1.75,0.514,13.976
160,45,-35,10.288,0,0.6,-2.058,15.031
160,45,-35,18.004,-2.058,0.6,0,12.485
160,45,-35,20.576,0.514,-0.65,2.058,11.757
160,45,-25,-18.004,-1.029,1.75,-0.514,5.761
160,45,-25,-15.432,1.543,1.75,1.543,6.12
160,45,-25,-5.144,-0.514,0.6,-1.029,7.857
160,45,-25,0,2.058,-0.65,1.029,6.6
160,45,-25,10.288,0.514,1.75,-1.543,13.755
160,45,-25,18.004,-1.543,1.75,0.514,11.129
160,45,-15,-18.004,-1.029,-0.65,0,-0.949
160,45,-15,-15.432,2.058,1.75,2.058,3.037
160,45,-15,-5.144,0,1.75,-0.514,6.559
160,45,-15,5.144,-2.058,0.6,1.543,-1.536
160,45,-15,10.288,0.514,-0.65,-1.029,6.009
160,45,-15,18.004,-1.029,1.75,1.029,7.88
160,45,-5,-18.004,-0.514,0.6,0.514,-2.245
160,45,-5,-15.432,2.058,-0.65,-2.058,7.318
160,45,-5,-5.144,0.514,1.75,0,3.584
160,45,-5,5.144,-1.543,1.75,2.058,-2.797
160,45,-5,10.288,1.029,0.6,-0.514,4.776
160,45,-5,18.004,-1.029,0.6,1.543,1.878
160,45,-5,20.576,2.058,1.75,-1.029,14.627
160,50,-85,-15.432,-1.543,1.75,1.029,13.638
160,50,-85,20.576,-2.058,0.6,2.058,15.046
160,50,-75,-20.576,0.514,-0.65,-0.514,14.898
160,50,-75,-15.432,-1.029,1.75,1.543,12.976
160,50,-65,-20.576,1.029,0.6,0,14.267
160,50,-65,-15.432,-1.029,0.6,2.058,9.919
160,50,-55,-20.576,1.543,1.75,0.514,13.106
160,50,-55,-15.432,-0.514,0.6,-2.058,16.848
160,50,-55,0,0,-0.65,2.058,12.916
160,50,-45,-20.576,1.543,-0.65,1.029,6.761
160,50,-45,-15.432,0,1.75,-1.543,14.884
160,50,-45,-5.144,-2.058,1.75,0.514,11.874
160,50,-45,10.288,-1.543,-0.65,0,12.249
160,50,-35,-20.576,2.058,0.6,1.543,5.321
160,50,-35,-15.432,0,-0.65,-1.029,7.421
160,50,-35,-5.144,-1.543,1.75,1.029,8.714
160,50,-35,0,1.029,1.75,-1.543,17.422
160,50,-35,10.288,-1.029,0.6,0.514,11.054
160,50,-25,-18.004,-2.058,1.75,2.058,-4.074
160,50,-25,-15.432,0.514,0.6,-0.514,6.016
160,50,-25,-5.144,-1.543,0.6,1.543,2.503
160,50,-25,0,1.543,1.75,-1.029,13.503
160,50,-25,10.288,-0.514,1.75,1.029,9.546
160,50,-25,20.576,0,0.6,0.514,12.987
160,50,-15,-18.004,-1.543,1.75,-2.058,3.75
160,50,-15,-15.432,1.029,1.75,0,4.362
160,50,-15,-5.144,-1.029,1.75,2.058,0.994
160,50,-15,0,1.543,0.6,-0.514,7.441
160,50,-15,10.288,-0.514,-0.65,1.543,2.21
160,50,-15,18.004,-2.058,1.75,-1.029,10.571
160,50,-15,20.576,0.514,1.75,1.029,11.258
160,50,-5,-18.004,-1.543,0.6,-1.543,-0.899
160,50,-5,-15.432,1.029,-0.65,0.514,-2.098
160,50,-5,-5.144,-0.514,1.75,-2.058,4.75
160,50,-5,0,2.058,1.75,0,5.858
160,50,-5,10.288,0,0.6,2.058,0.777
160,50,-5,18.004,-2.058,-0.65,-0.514,3.337
160,50,-5,20.576,1.029,1.75,1.543,7.815
160,55,-85,-20.576,-0.514,1.75,1.543,12.671
160,55,-75,-20.576,-0.514,-0.65,2.058,9.836
160,55,-75,-15.432,-2.058,1.75,-0.514,17.384
160,55,-65,-15.432,-2.058,-0.65,0,13.481
160,55,-55,-20.576,0.514,1.75,-1.543,16.566
160,55,-55,-15.432,-1.543,0.6,0.514,12.061
160,55,-55,20.576,-2.058,0.6,1.543,14.777
160,55,-45,-20.576,1.029,1.75,-1.029,13.724
160,55,-45,-15.432,-1.029,1.75,1.029,10.362
160,55,-45,0,-0.514,0.6,0.514,13.847
160,55,-45,20.576,-1.543,1.75,2.058,13.127
160,55,-35,-20.576,1.029,0.6,-0.514,7.786
160,55,-35,-15.432,-1.029,-0.65,1.543,2.799
160,55,-35,0,0,1.75,1.029,12.421
160,55,-35,10.288,-2.058,0.6,-1.543,13.028
160,55,-35,15.432,0.514,-0.65,0.514,12.492
160,55,-25,-20.576,1.543,1.75,0,5.89
160,55,-25,-15.432,-0.514,0.6,2.058,1.159
160,55,-25,-10.288,2.058,-0.65,-0.514,9.257
160,55,-25,0,0.514,1.75,1.543,9.224
160,55,-25,10.288,-1.543,1.75,-1.029,11.306
160,55,-25,15.432,1.029,0.6,1.029,10.937
160,55,-25,20.576,-1.029,-0.65,-1.543,12.915
160,55,-15,-20.576,2.058,1.75,0.514,2.559
160,55,-15,-15.432,0,1.75,-2.058,6.733
160,55,-15,-5.144,-2.058,0.6,0,2.661
160,55,-15,0,0.514,0.6,2.058,3.888
160,55,-15,10.288,-1.029,1.75,-0.514,7.893
160,55,-15,15.432,1.543,1.75,1.543,8.999
160,55,-15,20.576,-0.514,0.6,-1.029,11.116
160,55,-5,-20.576,2.058,0.6,1.029,-2.63
160,55,-5,-15.432,0.514,1.75,-1.543,3.403
160,55,-5,-5.144,-1.543,1.75,0.514,0.871
160,55,-5,0,1.029,0.6,-2.058,7.288
160,55,-5,10.288,-1.029,0.6,0,2.82
160,55,-5,15.432,1.543,-0.65,2.058,2.686
160,55,-5,20.576,0,1.75,-0.514,8.969
160,60,-85,-20.576,-1.543,1.75,-0.514,16.074
160,60,-85,-18.004,1.029,0.6,1.543,16.27
160,60,-75,-20.576,-1.029,1.75,0,15.049
160,60,-75,-18.004,1.543,1.75,2.058,15.96
160,60,-65,-20.576,-1.029,0.6,0.514,12.566
160,60,-65,0,-2.058,1.75,2.058,10.257
160,60,-65,15.432,-1.543,-0.65,1.543,16.13
160,60,-55,-20.576,-0.514,1.75,1.029,11.194
160,60,-55,-10.288,0,-0.65,0.514,14.333
160,60,-55,15.432,-1.029,0.6,2.058,14.542
160,60,-45,-20.576,0,1.75,1.543,8.648
160,60,-45,-15.432,-2.058,1.75,-1.029,12.974
160,60,-45,-10.288,0.514,0.6,1.029,12.912
160,60,-45,0,-1.543,-0.65,-1.543,13.055
160,60,-35,-20.576,0,0.6,2.058,3.016
160,60,-35,-15.432,-1.543,1.75,-0.514,9.649
160,60,-35,-10.288,1.029,1.75,1.543,11.145
160,60,-35,0,-1.029,0.6,-1.029,11.643
160,60,-35,5.144,1.543,0.6,1.029,11.987
160,60,-35,20.576,-2.058,1.75,0.514,14.35
160,60,-25,-20.576,0.514,0.6,-2.058,7.91
160,60,-25,-15.432,-1.543,0.6,0,4.252
160,60,-25,-10.288,1.029,-0.65,2.058,4.667
160,60,-25,0,-0.514,1.75,-0.514,9.818
160,60,-25,5.144,2.058,1.75,1.543,10.128
160,60,-25,15.432,0,0.6,-1.029,12.443
160,60,-25,20.576,-2.058,-0.65,1.029,6.5
160,60,-15,-20.576,1.029,1.75,-1.543,5.676
160,60,-15,-15.432,-1.029,1.75,0.514,2.152
160,60,-15,-10.288,1.543,0.6,-2.058,11.639
160,60,-15,0,-0.514,-0.65,0,3.833
160,60,-15,10.288,-2.058,1.75,2.058,-1.689
160,60,-15,15.432,0.514,1.75,-0.514,10.256
160,60,-15,20.576,-1.543,0.6,1.543,4.459
160,60,-5,-20.576,1.029,-0.65,-1.029,-1.264
160,60,-5,-15.432,-0.514,1.75,1.029,-1.11
160,60,-5,-10.288,2.058,1.75,-1.543,9.4
160,60,-5,0,0,0.6,0.514,1.969
160,60,-5,10.288,-2.058,-0.65,-2.058,2.656
160,60,-5,15.432,1.029,1.75,0,6.645
160,60,-5,20.576,-1.029,1.75,2.058,2.236
170,20,-85,-18.004,0,0.6,-0.514,12.253
170,20,-85,-10.288,-2.058,-0.65,1.543,7.012
170,20,-85,5.144,-1.029,1.75,1.029,13.849
170,20,-75,-20.576,-2.058,1.75,-2.058,11.637
170,20,-75,-18.004,0.514,1.75,0,12.005
170,20,-75,-10.288,-1.543,0.6,2.058,6.774
170,20,-75,-5.144,1.029,-0.65,-0.514,16.69
170,20,-75,5.144,-0.514,1.75,1.543,13.598
170,20,-65,-20.576,-2.058,-0.65,-1.543,10.56
170,20,-65,-18.004,1.029,1.75,0.514,11.37
170,20,-65,-10.288,-1.029,1.75,-2.058,15.079
170,20,-65,-5.144,1.543,0.6,0,16.379
170,20,-65,5.144,-0.514,0.6,2.058,11.73
170,20,-65,15.432,-2.058,1.75,-0.514,18.64
170,20,-55,-20.576,-1.543,0.6,-1.029,9.314
170,20,-55,-18.004,1.029,0.6,1.029,9.695
170,20,-55,-10.288,-0.514,1.75,-1.543,14.356
170,20,-55,-5.144,2.058,1.75,0.514,15.741
170,20,-55,5.144,0,0.6,-2.058,17.814
170,20,-55,15.432,-2.058,0.6,0,14.531
170,20,-55,18.004,0.514,-0.65,2.058,13.154
170,20,-45,-20.576,-1.029,1.75,-0.514,8.391
170,20,-45,-18.004,1.543,1.75,1.543,8.785
170,20,-45,-10.288,-0.514,0.6,-1.029,10.126
170,20,-45,-5.144,2.058,-0.65,1.029,8.544
170,20,-45,5.144,0.514,1.75,-1.543,16.538
170,20,-45,15.432,-1.543,1.75,0.514,13.736
170,20,-35,-20.576,-1.029,-0.65,0,0.591
170,20,-35,-18.004,2.058,1.75,2.058,6.002
170,20,-35,-10.288,0,1.75,-0.514,9.867
170,20,-35,0,-2.058,0.6,1.543,1.65
170,20,-35,5.144,0.514,-0.65,-1.029,7.685
170,20,-35,15.432,-1.029,1.75,1.029,11.081
170,20,-25,-20.576,-0.514,0.6,0.514,0.576
170,20,-25,-18.004,2.058,-0.65,-2.058,9.82
170,20,-25,-10.288,0.514,1.75,0,7.43
170,20,-25,0,-1.543,1.75,2.058,1.671
170,20,-25,5.144,1.029,0.6,-0.514,7.903
170,20,-25,15.432,-1.029,0.6,1.543,4.988
170,20,-15,-15.432,-2.058,0.6,-1.543,1.782
170,20,-15,-10.288,0.514,0.6,0.514,2.779
170,20,-15,0,-1.029,1.75,-2.058,6.997
170,20,-15,5.144,1.543,1.75,0,7.99
170,20,-15,15.432,-0.514,1.75,2.058,4.972
170,20,-15,18.004,2.058,0.6,-0.514,11.812
170,20,-5,-20.576,0,-0.65,1.543,-7.1
170,20,-5,-15.432,-1.543,1.75,-1.029,1.794
170,20,-5,-10.288,1.029,1.75,1.029,2.826
170,20,-5,0,-1.029,0.6,-1.543,2.264
170,20,-5,5.144,1.543,-0.65,0.514,0.537
170,20,-5,15.432,0,1.75,-2.058,10.238
170,20,-5,20.576,-2.058,1.75,0,7.037
170,25,-85,-18.004,-1.029,0.6,2.058,7.073
170,25,-85,-5.144,0,1.75,1.543,15.536
170,25,-85,5.144,-2.058,0.6,-1.029,17.842
170,25,-75,-18.004,-0.514,0.6,-2.058,14.968
170,25,-75,-15.432,2.058,0.6,0,16.514
170,25,-75,-5.144,0,-0.65,2.058,13.593
170,25,-75,5.144,-1.543,1.75,-0.514,17.8
170,25,-65,-18.004,0,1.75,-1.543,14.512
170,25,-65,-10.288,-2.058,1.75,0.514,11.523
170,25,-65,5.144,-1.543,-0.65,0,15.008
170,25,-55,-18.004,0,-0.65,-1.029,9.615
170,25,-55,-10.288,-1.543,1.75,1.029,10.641
170,25,-55,5.144,-1.029,0.6,0.514,13.946
170,25,-45,-20.576,-2.058,1.75,2.058,-0.851
170,25,-45,-18.004,0.514,0.6,-0.514,8.8
170,25,-45,-10.288,-1.543,0.6,1.543,5.077
170,25,-45,5.144,-0.514,1.75,1.029,13.145
170,25,-45,18.004,0,0.6,0.514,15.503
170,25,-35,-20.576,-1.543,1.75,-2.058,7.538
170,25,-35,-18.004,1.029,1.75,0,8.204
170,25,-35,-10.288,-1.029,1.75,2.058,4.548
170,25,-35,-5.144,1.543,0.6,-0.514,11.301
170,25,-35,5.144,-0.514,-0.65,1.543,4.665
170,25,-35,15.432,-2.058,1.75,-1.029,14.232
170,25,-35,18.004,0.514,1.75,1.029,14.873
170,25,-25,-20.576,-1.543,0.6,-1.543,2.542
170,25,-25,-18.004,1.029,-0.65,0.514,0.62
170,25,-25,-10.288,-0.514,1.75,-2.058,9.543
170,25,-25,-5.144,2.058,1.75,0,11.056
170,25,-25,5.144,0,0.6,2.058,4.624
170,25,-25,15.432,-2.058,-0.65,-0.514,6.081
170,25,-25,18.004,1.029,1.75,1.543,12.202
170,25,-15,-20.576,-1.029,1.75,-1.029,2.174
170,25,-15,-18.004,1.543,0.6,1.029,0.442
170,25,-15,-10.288,-0.514,-0.65,-1.543,1.785
170,25,-15,0,-2.058,1.75,0.514,3.134
170,25,-15,5.144,0.514,1.75,-2.058,10.875
170,25,-15,15.432,-1.543,0.6,0,5.959
170,25,-15,18.004,1.029,0.6,2.058,6.867
170,25,-5,-20.576,-0.514,1.75,-0.514,-0.26
170,25,-5,-10.288,0,0.6,-1.029,1.748
170,25,-5,0,-2.058,0.6,1.029,-2.65
170,25,-5,5.144,1.029,1.75,-1.543,8.378
170,25,-5,15.432,-1.029,1.75,0.514,5.644
170,25,-5,18.004,1.543,0.6,-2.058,13.942
170,30,-85,-18.004,-2.058,-0.65,0,11.737
170,30,-85,-15.432,1.029,1.75,2.058,14.191
170,30,-85,18.004,-2.058,1.75,1.029,17.753
170,30,-75,-18.004,-1.543,0.6,0.514,11.486
170,30,-75,18.004,-2.058,0.6,1.543,14.089
170,30,-65,-18.004,-1.029,1.75,1.029,10.882
170,30,-65,-5.144,-0.514,0.6,0.514,16.72
170,30,-65,18.004,-1.543,1.75,2.058,13.578
170,30,-55,-18.004,-1.029,-0.65,1.543,5.351
170,30,-55,-5.144,0,1.75,1.029,15.778
170,30,-55,5.144,-2.058,0.6,-1.543,16.678
170,30,-55,10.288,0.514,-0.65,0.514,14.508
170,30,-45,-18.004,-0.514,0.6,2.058,4.315
170,30,-45,-15.432,2.058,-0.65,-0.514,11.181
170,30,-45,-5.144,0.514,1.75,1.543,13.862
170,30,-45,5.144,-1.543,1.75,-1.029,15.368
170,30,-45,10.288,1.029,0.6,1.029,13.734
170,30,-45,18.004,-1.029,-0.65,-1.543,14.961
170,30,-35,-18.004,0,1.75,-2.058,11.406
170,30,-35,-10.288,-2.058,0.6,0,6.334
170,30,-35,-5.144,0.514,0.6,2.058,7.997
170,30,-35,5.144,-1.029,1.75,-0.514,12.421
170,30,-35,10.288,1.543,1.75,1.543,13.097
170,30,-35,18.004,-0.514,0.6,-1.029,14.433
170,30,-35,20.576,2.058,0.6,1.029,15.133
170,30,-25,-18.004,0.514,1.75,-1.543,8.495
170,30,-25,-10.288,-1.543,1.75,0.514,5.738
170,30,-25,-5.144,1.029,0.6,-2.058,12.364
170,30,-25,5.144,-1.029,0.6,0,7.005
170,30,-25,10.288,1.543,-0.65,2.058,5.581
170,30,-25,18.004,0,1.75,-0.514,13.77
170,30,-15,-20.576,-2.058,1.75,1.543,-5.589
170,30,-15,-18.004,0.514,0.6,-1.029,2.613
170,30,-15,-10.288,-1.543,-0.65,1.029,-2.299
170,30,-15,-5.144,1.543,1.75,-1.543,11.89
170,30,-15,5.144,-0.514,1.75,0.514,6.506
170,30,-15,10.288,2.058,0.6,-2.058,15.946
170,30,-15,18.004,0,-0.65,0,6.234
170,30,-5,-20.576,-1.543,1.75,2.058,-8.457
170,30,-5,-18.004,1.029,1.75,-0.514,1.992
170,30,-5,-10.288,-1.029,0.6,1.543,-2.689
170,30,-5,-5.144,1.543,-0.65,-1.029,3.242
170,30,-5,5.144,0,1.75,1.029,3.91
170,30,-5,15.432,-2.058,1.75,-1.543,7.55
170,30,-5,18.004,0.514,0.6,0.514,5.778
170,35,-85,-15.432,0,1.75,0,17.532
170,35,-85,-5.144,-2.058,1.75,2.058,9.64
170,35,-85,10.288,-1.543,-0.65,1.543,14.534
170,35,-75,-15.432,0,-0.65,0.514,15.268
170,35,-75,10.288,-1.029,0.6,2.058,14.47
170,35,-65,-18.004,-2.058,1.75,-1.029,14.416
170,35,-65,-15.432,0.514,0.6,1.029,14.734
170,35,-55,-18.004,-1.543,1.75,-0.514,13.189
170,35,-55,-15.432,1.029,1.75,1.543,13.826
170,35,-55,-5.144,-1.029,0.6,-1.029,16.974
170,35,-55,0,1.543,0.6,1.029,17.707
170,35,-45,-18.004,-1.543,0.6,0,8.226
170,35,-45,-15.432,1.029,-0.65,2.058,6.843
170,35,-45,-5.144,-0.514,1.75,-0.514,15.475
170,35,-45,0,2.058,1.75,1.543,15.944
170,35,-45,10.288,0,0.6,-1.029,15.682
170,35,-45,18.004,-2.058,-0.65,1.029,9.41
170,35,-35,-18.004,-1.029,1.75,0.514,7.176
170,35,-35,-15.432,1.543,0.6,-2.058,15.529
170,35,-35,-5.144,-0.514,-0.65,0,7.754
170,35,-35,5.144,-2.058,1.75,2.058,3.56
170,35,-35,10.288,0.514,1.75,-0.514,14.681
170,35,-35,18.004,-1.543,0.6,1.543,8.623
170,35,-35,20.576,1.029,-0.65,-1.029,16.498
170,35,-25,-18.004,-0.514,1.75,1.029,4.138
170,35,-25,-15.432,2.058,1.75,-1.543,14.57
170,35,-25,-5.144,0,0.6,0.514,7.171
170,35,-25,5.144,-2.058,-0.65,-2.058,6.075
170,35,-25,10.288,1.029,1.75,0,11.711
170,35,-25,18.004,-1.029,1.75,2.058,7.686
170,35,-25,20.576,1.543,0.6,-0.514,15.536
170,35,-15,-18.004,-0.514,0.6,1.543,-1.578
170,35,-15,-10.288,-2.058,1.75,-1.029,5.366
170,35,-15,-5.144,0.514,1.75,1.029,6.363
170,35,-15,5.144,-1.543,0.6,-1.543,5.469
170,35,-15,10.288,1.029,0.6,0.514,6.216
170,35,-15,18.004,-0.514,1.75,-2.058,13.188
170,35,-15,20.576,2.058,1.75,0,14.44
170,35,-5,-18.004,0,1.75,2.058,-2.526
170,35,-5,-10.288,-2.058,0.6,-0.514,-0.002
170,35,-5,-5.144,0.514,-0.65,1.543,-0.802
170,35,-5,5.144,-1.029,1.75,-1.029,4.648
170,35,-5,10.288,1.543,1.75,1.029,5.348
170,35,-5,18.004,-0.514,0.6,-1.543,7.326
170,35,-5,20.576,2.058,-0.65,0.514,6.09
170,38,-85,-20.576,1.029,1.75,0.514,14.871
170,38,-85,0,-0.514,0.6,2.058,16.384
170,38,-75,-20.576,1.029,0.6,1.029,13.716
170,38,-65,-20.576,1.543,1.75,1.543,13.05
170,38,-65,-15.432,-0.514,0.6,-1.029,16.67
170,38,-65,-10.288,2.058,-0.65,1.029,18.995
170,38,-55,-20.576,2.058,1.75,2.058,11.671
170,38,-55,-15.432,0,1.75,-0.514,15.419
170,38,-55,-5.144,-2.058,0.6,1.543,9.534
170,38,-55,0,0.514,-0.65,-1.029,16.248
170,38,-55,10.288,-1.029,1.75,1.029,17.422
170,38,-45,-20.576,2.058,-0.65,-2.058,17.159
170,38,-45,-15.432,0.514,1.75,0,13.239
170,38,-45,-5.144,-1.543,1.75,2.058,8.219
170,38,-45,0,1.029,0.6,-0.514,15.149
170,38,-45,10.288,-1.029,0.6,1.543,11.173
170,38,-35,-18.004,-2.058,0.6,-1.543,7.412
170,38,-35,-15.432,0.514,0.6,0.514,7.762
170,38,-35,-5.144,-1.029,1.75,-2.058,13.427
170,38,-35,0,1.543,1.75,0,14.259
